uuid,Void/Retire,Fully specified name:en,Short name:en,Fully specified name:fr,Short name:fr,Description:en,Data class,Data type,Answers,Members,Mappings|SAME-AS|PIH,Mappings|NARROWER-THAN|PIH,Mappings|SAME-AS|CBS,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|NARROWER-THAN|Rwanda HMIS Report 2012 01 20,Mappings|NARROWER-THAN|RWCS,Mappings|SAME-AS|RxNORM,Mappings|NARROWER-THAN|RxNORM,Mappings|SAME-AS|SNOMED CT,Mappings|NARROWER-THAN|SNOMED CT,Mappings|NARROWER-THAN|RSMS,Mappings|SAME-AS|ICPC-2,Mappings|SAME-AS|ICD-10,Mappings|NARROWER-THAN|ICD-10,Mappings|BROADER-THAN|ICD-10,Absolute high,Critical high,Normal high,Absolute low,Normal low,Units,Allow decimals,Complex data handler
2875753f-2393-11ed-86fe-3acf1f83574b,,Total cavopulmonary connection completion - HIC.LI.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
382fbec0-2393-11ed-86fe-3acf1f83574b,,Total cervical vertebrectomy - MBA.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
38e891f6-2393-11ed-86fe-3acf1f83574b,,Total coccygeal vertebrectomy - MBU.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
32501564-2393-11ed-86fe-3acf1f83574b,,Total colectomy - KBP.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
46a42257-2393-11ed-86fe-3acf1f83574b,,Total cystectomy - NAI.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2de333a3-2393-11ed-86fe-3acf1f83574b,,Total ethmoidectomy - JAH.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
24f7f25f-2393-11ed-86fe-3acf1f83574b,,Total excision of abdominal or pelvic lymph node - DFF.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
240c5009-2393-11ed-86fe-3acf1f83574b,,Total excision of auricle of ear - CAC.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
24d4462e-2393-11ed-86fe-3acf1f83574b,,Total excision of axillary lymph node - DFC.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
24c4c2a1-2393-11ed-86fe-3acf1f83574b,,Total excision of cervical lymph node - DFB.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2104393c-2393-11ed-86fe-3acf1f83574b,,Total excision of cervical sympathetic nerve - ADB.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
25072d80-2393-11ed-86fe-3acf1f83574b,,Total excision of inguinal lymph node - DFM.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
22fb514c-2393-11ed-86fe-3acf1f83574b,,Total excision of lacrimal apparatus - BAD.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
36fa2b60-2393-11ed-86fe-3acf1f83574b,,"Total excision of lesion or tissue of skin and subcutaneous cell tissue, site not specified - LZZ.JK.AA",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
210f150d-2393-11ed-86fe-3acf1f83574b,,Total excision of lumbar sympathetic nerve - ADD.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2f1156b9-2393-11ed-86fe-3acf1f83574b,,Total excision of lung - JBF.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
24bbbbcc-2393-11ed-86fe-3acf1f83574b,,"Total excision of lymph node, not elsewhere classified - DFA.JK.AA",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
37b0db7d-2393-11ed-86fe-3acf1f83574b,,Total excision of maxilla - MAF.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
24e496a8-2393-11ed-86fe-3acf1f83574b,,Total excision of mediastinal lymph node - DFE.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3f0ab3d1-2393-11ed-86fe-3acf1f83574b,,Total excision of meniscus of knee - MMD.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
36331059-2393-11ed-86fe-3acf1f83574b,,Total excision of nail of finger - LBD.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
36416430-2393-11ed-86fe-3acf1f83574b,,Total excision of nail of toe - LBF.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
30badb92-2393-11ed-86fe-3acf1f83574b,,Total excision of parotid gland - KAL.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4cfefe24-2393-11ed-86fe-3acf1f83574b,,Total excision of penis - NGM.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
263bf2a8-2393-11ed-86fe-3acf1f83574b,,Total excision of pineal gland - EAB.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2631ff12-2393-11ed-86fe-3acf1f83574b,,Total excision of pituitary gland - EAA.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
328ecf18-2393-11ed-86fe-3acf1f83574b,,Total excision of rectum - KBW.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2111a7c5-2393-11ed-86fe-3acf1f83574b,,Total excision of sacral sympathetic nerve - ADE.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4caed39c-2393-11ed-86fe-3acf1f83574b,,Total excision of scrotum - NGG.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
32123be2-2393-11ed-86fe-3acf1f83574b,,"Total excision of small intestine, not elsewhere classified - KBK.JK.AA",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4c917aeb-2393-11ed-86fe-3acf1f83574b,,Total excision of spermatic cord - NGD.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
210007b9-2393-11ed-86fe-3acf1f83574b,,"Total excision of sympathetic nerve, not elsewhere classified - ADA.JK.AA",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2f80c6b1-2393-11ed-86fe-3acf1f83574b,,Total excision of the pleura - JCA.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2107cdf7-2393-11ed-86fe-3acf1f83574b,,Total excision of thoracic sympathetic nerve - ADC.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
31020f02-2393-11ed-86fe-3acf1f83574b,,Total excision of uvula - KAS.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
319cb4a6-2393-11ed-86fe-3acf1f83574b,,Total gastrectomy - KBF.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
330f8e79-2393-11ed-86fe-3acf1f83574b,,Total hepatectomy - KCA.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
234dd964-2393-11ed-86fe-3acf1f83574b,,Total iridectomy - BBC.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
38999c15-2393-11ed-86fe-3acf1f83574b,,Total lumbar vertebrectomy - MBM.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
37c681ca-2393-11ed-86fe-3acf1f83574b,,Total mandibulectomy - MAG.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
36ae6257-2393-11ed-86fe-3acf1f83574b,,Total mastectomy - LCA.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
245f595b-2393-11ed-86fe-3acf1f83574b,,Total mastoidectomy - CDA.JK.AC,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
317554b6-2393-11ed-86fe-3acf1f83574b,,Total oesophagectomy - KBA.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3daf1a06-2393-11ed-86fe-3acf1f83574b,,Total ostectomy of bone of forearm - MFB.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3cdeb7c5-2393-11ed-86fe-3acf1f83574b,,Total ostectomy of bone of shoulder region - MDB.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3e102e9c-2393-11ed-86fe-3acf1f83574b,,Total ostectomy of carpal or metacarpal - MGB.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
378c5399-2393-11ed-86fe-3acf1f83574b,,"Total ostectomy of facial bone, not elsewhere classified - MAB.JK.AA",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3eb576c2-2393-11ed-86fe-3acf1f83574b,,Total ostectomy of femur - MLB.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3d47ffeb-2393-11ed-86fe-3acf1f83574b,,Total ostectomy of humerus - MEB.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3f584043-2393-11ed-86fe-3acf1f83574b,,Total ostectomy of patella - MMP.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3e8c1abf-2393-11ed-86fe-3acf1f83574b,,Total ostectomy of pelvis - MKB.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3cb691ca-2393-11ed-86fe-3acf1f83574b,,Total ostectomy of rib - MCB.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3fdd00b5-2393-11ed-86fe-3acf1f83574b,,Total ostectomy of tarsal or metatarsal - MOB.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3f707fc8-2393-11ed-86fe-3acf1f83574b,,Total ostectomy of tibia or fibula - MNB.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
40477c55-2393-11ed-86fe-3acf1f83574b,,Total ostectomy of unspecified site - MRB.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3c9698fc-2393-11ed-86fe-3acf1f83574b,,"Total ostectomy of vertebra, not elsewhere classified - MBV.JK.AA",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
33bafeac-2393-11ed-86fe-3acf1f83574b,,Total pancreatectomy - KCO.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2839a9d2-2393-11ed-86fe-3acf1f83574b,,Total pericardiectomy - HFF.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
38c9c8c9-2393-11ed-86fe-3acf1f83574b,,Total sacral vertebrectomy - MBR.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4d5d4142-2393-11ed-86fe-3acf1f83574b,,Total salpingectomy - NMC.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
326a2e4d-2393-11ed-86fe-3acf1f83574b,,Total sigmoidectomy - KBU.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
25ee067d-2393-11ed-86fe-3acf1f83574b,,Total splenectomy - DJA.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
38514535-2393-11ed-86fe-3acf1f83574b,,Total thoracic vertebrectomy - MBG.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2d4e05f2-2393-11ed-86fe-3acf1f83574b,,Total turbinectomy - JAC.JK.AC,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
465830ee-2393-11ed-86fe-3acf1f83574b,,Total ureterectomy - NAE.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4da3cde4-2393-11ed-86fe-3acf1f83574b,,Total vaginal hysterectomy - NME.JK.AC,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e034190-2393-11ed-86fe-3acf1f83574b,,Total vaginectomy via abdominal approach - NMH.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e237717-2393-11ed-86fe-3acf1f83574b,,Total vulvectomy - NMI.JK.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
1ae16112-2393-11ed-86fe-3acf1f83574b,,Touch function - AVD,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
1c067cae-2393-11ed-86fe-3acf1f83574b,,Trachea - JBA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2eb13557-2393-11ed-86fe-3acf1f83574b,,Tracheoscopy through artificial stoma - JBA.AE.AB,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2ec498f6-2393-11ed-86fe-3acf1f83574b,,Tracheostomy - JBA.LI.AA,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4f6ae335-2393-11ed-86fe-3acf1f83574b,,Tracheostomy assessment - PTC.AA.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4f6c6a10-2393-11ed-86fe-3acf1f83574b,,Tracheostomy education - PTC.PM.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
1f9093a4-2393-11ed-86fe-3acf1f83574b,,Training - PH,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
63814367-2393-11ed-86fe-3acf1f83574b,,Training about agriculture - UGR.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
62bd4fd3-2393-11ed-86fe-3acf1f83574b,,Training about chemicals and chemical products - UGL.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
61b4aaa3-2393-11ed-86fe-3acf1f83574b,,Training about coal and coke - UGD.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
630751b3-2393-11ed-86fe-3acf1f83574b,,Training about construction of buildings - UGN.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
62100b71-2393-11ed-86fe-3acf1f83574b,,Training about electricity generation and supply - UGF.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
63d5c270-2393-11ed-86fe-3acf1f83574b,,Training about electronic products - UGT.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
6120242f-2393-11ed-86fe-3acf1f83574b,,"Training about environmental industries and products, unspecified - UG1.PH.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
614406a2-2393-11ed-86fe-3acf1f83574b,,Training about extraction of crude petroleum and natural gas - UGA.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
62356653-2393-11ed-86fe-3acf1f83574b,,Training about gas production and supply - UGG.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
629f407a-2393-11ed-86fe-3acf1f83574b,,Training about manufacture of chemicals and chemical products - UGK.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
61913f41-2393-11ed-86fe-3acf1f83574b,,Training about manufacture of coke and refined petroleum products - UGC.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5f750a1a-2393-11ed-86fe-3acf1f83574b,,Training about medications - UAC.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
61698a8f-2393-11ed-86fe-3acf1f83574b,,Training about mining of coal and lignite - UGB.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c08545b-2393-11ed-86fe-3acf1f83574b,,"Training about mobility, unspecified - SH1.PH.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
63f8dcc7-2393-11ed-86fe-3acf1f83574b,,Training about motor vehicles - UGU.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
635d367e-2393-11ed-86fe-3acf1f83574b,,Training about non-residential buildings - UGQ.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
625841de-2393-11ed-86fe-3acf1f83574b,,Training about nuclear fuel - UGH.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
61cebd90-2393-11ed-86fe-3acf1f83574b,,Training about refined petroleum products - UGE.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
627d7a63-2393-11ed-86fe-3acf1f83574b,,Training about renewable energy sources - UGJ.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
6338a05a-2393-11ed-86fe-3acf1f83574b,,Training about residential buildings - UGP.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
62ded80e-2393-11ed-86fe-3acf1f83574b,,Training about rubber and plastics products - UGM.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
63b46350-2393-11ed-86fe-3acf1f83574b,,Training about wastes or scraps - UGS.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2fbf9936-2393-11ed-86fe-3acf1f83574b,,"Training coughing, sneezing, expectorating and other functions related to breathing - JTG.PH.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
226dd761-2393-11ed-86fe-3acf1f83574b,,"Training for additional sensory functions, not elsewhere classified - AV2.PH.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
219e1600-2393-11ed-86fe-3acf1f83574b,,Training for attention functions - AUA.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2c2f695f-2393-11ed-86fe-3acf1f83574b,,Training for blood pressure function - ITA.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
224d856e-2393-11ed-86fe-3acf1f83574b,,Training for calculation functions - AUJ.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
45b8ca91-2393-11ed-86fe-3acf1f83574b,,Training for control of voluntary movement - MVD.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
22145afb-2393-11ed-86fe-3acf1f83574b,,Training for emotional functions - AUD.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
217910be-2393-11ed-86fe-3acf1f83574b,,Training for energy and drive functions - ATI.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e92aa2a-2393-11ed-86fe-3acf1f83574b,,Training for engaging in education life - STJ.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8be769-2393-11ed-86fe-3acf1f83574b,,Training for engaging in higher education - STG.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5eb543f5-2393-11ed-86fe-3acf1f83574b,,Training for engaging in non-remunerative employment - SUJ.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e6b6c54-2393-11ed-86fe-3acf1f83574b,,Training for engaging in preschool education - STD.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5eaee20a-2393-11ed-86fe-3acf1f83574b,,Training for engaging in remunerative employment - SUG.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e7577ce-2393-11ed-86fe-3acf1f83574b,,Training for engaging in school education - STE.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e7ca8d2-2393-11ed-86fe-3acf1f83574b,,Training for engaging in vocational training - STF.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e9b1e2c-2393-11ed-86fe-3acf1f83574b,,"Training for engaging in work and employment, not elsewhere classified - SU2.PH.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
29b3f502-2393-11ed-86fe-3acf1f83574b,,Training for exercise tolerance functions - HTM.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
22639102-2393-11ed-86fe-3acf1f83574b,,Training for experience of self and time functions - AUL.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
29499b89-2393-11ed-86fe-3acf1f83574b,,"Training for functions of the cardiovascular system, not elsewhere classified - HT2.PH.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
25fbdf20-2393-11ed-86fe-3acf1f83574b,,Training for functions of the haematological system - DTA.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
260b9552-2393-11ed-86fe-3acf1f83574b,,Training for functions of the immunological system - DTB.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2fa1d50d-2393-11ed-86fe-3acf1f83574b,,"Training for functions of the respiratory system, not elsewhere classified - JT2.PH.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e7d02e3-2393-11ed-86fe-3acf1f83574b,,Training for functions related to fertility - NUD.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2126b556-2393-11ed-86fe-3acf1f83574b,,"Training for global mental functions, not elsewhere classified - AT2.PH.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2160c713-2393-11ed-86fe-3acf1f83574b,,Training for global psychosocial functions - ATF.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
223999c6-2393-11ed-86fe-3acf1f83574b,,Training for higher-level cognitive functions - AUH.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2156e5d8-2393-11ed-86fe-3acf1f83574b,,Training for intellectual functions - ATE.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c340f5e-2393-11ed-86fe-3acf1f83574b,,Training for maintaining body position - SHD.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
21a81704-2393-11ed-86fe-3acf1f83574b,,Training for memory - AUB.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
22448680-2393-11ed-86fe-3acf1f83574b,,Training for mental functions of language - AUI.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
22559960-2393-11ed-86fe-3acf1f83574b,,Training for mental functions of sequencing complex movements - AUK.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
21189f54-2393-11ed-86fe-3acf1f83574b,,"Training for mental functions, unspecified - AS1.PH.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
214b9f7c-2393-11ed-86fe-3acf1f83574b,,Training for orientation functions - ATD.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
221e5bbc-2393-11ed-86fe-3acf1f83574b,,Training for perceptual functions - AUE.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e85d998-2393-11ed-86fe-3acf1f83574b,,Training for pregnancy functions - NUE.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
228038e7-2393-11ed-86fe-3acf1f83574b,,Training for proprioceptive functions - AVC.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
21b0cdad-2393-11ed-86fe-3acf1f83574b,,Training for psychomotor functions - AUC.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2fb0cf33-2393-11ed-86fe-3acf1f83574b,,Training for respiration function - JTB.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5cc0f012-2393-11ed-86fe-3acf1f83574b,,Training for riding animals for transportation - SKG.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
23d0028a-2393-11ed-86fe-3acf1f83574b,,Training for seeing functions - BTB.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2472a3a3-2393-11ed-86fe-3acf1f83574b,,Training for sensations associated with hearing and vestibular functions - CTK.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
22bd4523-2393-11ed-86fe-3acf1f83574b,,Training for sensory functions related to temperature and other stimuli - AVE.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e7239dd-2393-11ed-86fe-3acf1f83574b,,Training for sexual functions - NUA.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2187cb50-2393-11ed-86fe-3acf1f83574b,,Training for sleep functions - ATK.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
227a2a12-2393-11ed-86fe-3acf1f83574b,,Training for smell functions - AVB.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2192a5be-2393-11ed-86fe-3acf1f83574b,,"Training for specific mental functions, not elsewhere classified - AU2.PH.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
349e0f24-2393-11ed-86fe-3acf1f83574b,,Training for swallowing - KTC.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
227413ff-2393-11ed-86fe-3acf1f83574b,,Training for taste functions - AVA.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
216f0ecc-2393-11ed-86fe-3acf1f83574b,,Training for temperament and personality - ATH.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
222d4eee-2393-11ed-86fe-3acf1f83574b,,Training for thought functions - AUF.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
22844ad0-2393-11ed-86fe-3acf1f83574b,,Training for touch functions - AVD.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c3bc1b9-2393-11ed-86fe-3acf1f83574b,,Training for transferring oneself - SHG.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
52cc01fc-2393-11ed-86fe-3acf1f83574b,,Training for undertaking tasks - SDA.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e69fdc2-2393-11ed-86fe-3acf1f83574b,,Training for urination functions - NTD.PH.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
